InvestorID,CompanyID
1353,42116
1353,86665
1354,94744
1354,61218
1354,55046
1354,31884
1354,99586
1354,71950
1354,3543
1354,76920
1354,64294
1355,52809
1355,75647
1355,5071
1355,58590
1355,55566
1356,38564
1356,65873
1357,93222
1357,44929
1357,48897
1357,5866
1357,33339
1358,49549
1358,96906
1358,10633
1359,68853
1359,77610
1359,24684
1359,94569
1359,83506
1360,58656
1360,75221
1360,65987
1360,16633
1360,87089
1361,66370
1361,74226
1361,92135
1361,97269
1362,84274
1362,34016
1362,85434
1362,86389
1362,86707
1362,49207
1362,79460
1362,55682
1362,73309
1363,59278
1363,92865
1363,55448
1364,73562
1364,43219
1364,17200
1364,94019
1364,59809
1365,44535
1366,85701
1366,48120
1366,5007
1366,39949
1366,90088
1366,95534
1366,83424
1367,74353
1367,88734
1367,69287
1367,23493
1367,24340
1367,62442
1368,36056
1368,83393
1368,32497
1368,73031
1368,60012
1368,8972
1368,33836
1368,68557
1369,71140
1369,95502
1369,79009
1370,83299
1370,97733
1370,23341
1370,31028
1370,34872
1370,34995
1370,61004
1370,43349
1371,18876
1371,2163
1371,40598
1371,45547
1371,75577
1371,53275
1371,88324
1371,4382
1371,15686
1372,26172
1372,85622
1372,7614
1372,80619
1373,57428
1373,28768
1373,61338
1373,59522
1373,61156
1373,40937
1374,37109
1374,74573
1375,7192
1375,80582
1375,78552
1375,25662
1375,27449
1375,56762
1375,51409
1376,99055
1376,30784
1376,38392
1376,78266
1376,99742
1376,30400
1376,60560
1377,52025
1377,67592
1377,24505
1377,67146
1377,42346
1377,55196
1377,94639
1377,37957
1378,84164
1378,45315
1378,39691
1378,54645
1378,99999
1379,70648
1380,1687
1380,85715
1380,45336
1381,2997
1381,6912
1381,41596
1381,15598
1382,18686
1383,86600
1383,56533
1383,63605
1383,11549
1383,83552
1383,51814
1383,4494
1383,16345
1384,10054
1384,47486
1385,48142
1385,73715
1385,42781
1385,83988
1385,57726
1385,79041
1385,29506
1385,6424
1386,49806
1386,28773
1386,14163
1386,70227
1387,98369
1387,40974
1387,78860
1387,81157
1387,80622
1387,41330
1387,75989
1388,5314
1388,75034
1388,16161
1388,77839
1388,10217
1388,79
1388,30652
1388,56474
1388,84674
1389,80648
1389,10142
1389,68800
1389,78359
1389,16035
1389,53047
1389,31803
1390,14588
1391,82282
1391,57818
1392,26897
1392,71136
1392,58387
1392,40581
1392,35178
1392,34282
1393,36073
1393,75318
1393,72542
1393,94692
1393,82691
1393,57271
1393,37228
1394,84348
1395,88282
1395,80951
1395,45836
1395,23215
1395,26491
1396,91171
1397,69215
1397,25247
1397,42208
1397,49823
1398,74053
1398,95880
1398,17615
1398,90923
1398,76631
1398,82029
1398,35066
1399,19674
1399,73019
1399,95220
1399,8483
1399,56178
1399,82749
1399,29478
1399,48971
1400,79271
1400,40119
1400,67440
1400,69819
1400,64046
1401,59258
1401,54449
1401,7857
1402,50235
1402,7504
1402,35584
1403,19604
1403,32461
1403,1233
1403,99617
1403,38751
1404,40924
1404,89404
1404,54827
1404,70617
1404,52714
1404,58477
1404,1364
1404,99624
1404,24279
1405,67124
1405,22875
1405,23607
1405,48231
1405,57100
1405,89835
1406,67238
1406,51904
1406,88736
1406,67310
1406,86086
1406,76751
1406,85932
1406,34991
1407,994
1407,2624
1408,46208
1408,26802
1409,76417
1409,19227
1409,14684
1409,84690
1410,19042
1410,18756
1410,84656
1410,81477
1410,68736
1410,89180
1410,79188
1410,41947
1410,16329
1411,41207
1411,1845
1411,4800
1412,70829
1412,35051
1412,9085
1412,98418
1413,18244
1413,27944
1413,41774
1413,6165
1413,15052
1413,55552
1413,68798
1413,40278
1414,21683
1414,27210
1414,45095
1414,71409
1414,90432
1414,58035
1414,20351
1414,3873
1415,78858
1416,98025
1416,320
1416,59275
1416,45228
1416,33648
1416,43508
1417,27124
1417,8850
1417,39335
1417,43352
1417,31330
1417,30797
1417,82283
1417,48754
1418,21013
1418,46309
1418,43226
1418,96534
1418,25692
1419,68372
1419,10471
1419,89209
1419,92534
1419,48684
1419,97978
1420,62314
1420,9456
1420,66583
1420,1043
1420,4525
1420,40383
1421,30678
1421,96680
1421,65399
1421,66721
1421,59396
1421,90678
1422,33702
1422,21079
1423,89001
1423,60967
1423,7717
1423,62762
1423,51027
1423,24191
1423,99577
1423,72380
1424,94852
1424,67985
1425,70075
1425,10013
1425,57767
1425,89302
1426,61486
1426,23192
1426,39132
1426,62440
1426,44660
1427,44780
1427,12276
1427,45621
1428,89835
1428,18089
1428,18106
1429,5528
1429,68822
1430,66100
1430,20248
1430,40783
1430,41301
1430,95706
1431,84548
1431,58620
1431,49188
1432,60175
1432,78632
1432,50945
1432,39902
1432,97720
1432,24945
1432,820
1433,49603
1433,44445
1433,25653
1433,19299
1433,61363
1433,56354
1433,95745
1433,17648
1434,802
1434,79178
1434,44361
1434,14720
1434,84997
1435,96513
1435,45806
1435,10537
1435,64581
1435,23833
1435,28181
1436,53778
1436,97874
1436,72229
1436,27103
1437,47944
1437,70863
1437,70822
1437,92877
1437,68042
1437,16835
1438,77462
1438,60841
1438,44327
1438,36651
1438,10985
1438,56620
1438,19010
1438,40913
1439,53181
1439,47679
1439,24075
1439,31242
1440,79502
1440,81593
1440,16651
1440,6542
1441,41946
1442,74156
1442,57011
1442,27832
1442,75975
1442,62839
1442,61792
1442,42947
1442,8339
1443,87825
1443,88272
1444,98330
1444,65785
1444,78574
1445,51767
1445,59685
1445,98942
1445,46633
1445,53601
1446,25884
1446,1928
1446,37778
1447,94562
1447,2154
1447,49054
1447,86515
1447,45863
1447,97127
1447,18077
1447,83397
1448,45960
1448,43993
1448,65198
1448,50076
1448,37512
1448,68477
1448,93350
1449,85747
1449,63966
1449,82943
1449,17291
1450,56780
1451,48955
1451,3283
1451,97075
1452,90682
1452,34195
1452,45191
1452,63593
1452,49912
1452,57880
1452,8112
1452,77837
1452,98996
1453,37480
1453,437
1453,92053
1453,55999
1453,13578
1453,7422
1453,69858
1453,90137
1453,65818
1454,54877
1454,18807
1454,97348
1454,41332
1454,56685
1455,17288
1455,2152
1455,27391
1455,89497
1455,61387
1455,95914
1455,17994
1455,69434
1455,43788
1456,3739
1456,50220
1456,13581
1456,67912
1457,86303
1457,38238
1457,87123
1457,38195
1458,14751
1458,40977
1458,73031
1458,32646
1458,51933
1459,51466
1459,79906
1459,8737
1459,64994
1460,82946
1460,55618
1460,60847
1460,24402
1460,18738
1460,39698
1460,87961
1460,78229
1461,55816
1461,87554
1461,4416
1461,47891
1461,13644
1462,70653
1462,10108
1462,42294
1462,71388
1463,26151
1463,23030
1463,8067
1464,30429
1464,3025
1464,91936
1464,6788
1464,36281
1465,4916
1465,69958
1465,73443
1465,97774
1466,95850
1466,51268
1466,59342
1466,73606
1466,1186
1466,82791
1467,97848
1468,88589
1468,78707
1468,29889
1468,79734
1468,15114
1468,37924
1468,10838
1468,90904
1468,80841
1469,11559
1469,19482
1469,58476
1469,17478
1469,58042
1469,97562
1470,79911
1470,70022
1470,41141
1470,25185
1470,76147
1470,42287
1471,4433
1471,60986
1471,93985
1471,58375
1471,54394
1471,58727
1471,44513
1471,73675
1471,41699
1472,29547
1472,97933
1472,76258
1472,5837
1472,75555
1472,42793
1472,90053
1473,48716
1473,50709
1473,77092
1473,37535
1474,88231
1475,45898
1475,62981
1475,3203
1476,87830
1476,67089
1476,384
1476,19539
1476,55329
1476,44156
1477,91142
1478,42192
1479,23917
1479,74365
1479,99999
1479,48641
1479,29761
1479,453
1479,78898
1479,37127
1479,99683
1480,843
1480,80147
1480,79439
1480,71807
1480,46595
1481,26672
1482,15685
1482,57636
1482,52786
1483,39791
1483,31773
1483,78088
1483,82709
1483,90747
1483,75935
1484,59683
1485,59660
1485,49629
1485,67740
1486,22983
1486,3255
1487,65828
1487,66340
1487,10262
1487,36268
1487,93023
1488,88772
1488,81182
1488,65026
1488,39795
1488,61893
1488,41099
1488,15641
1488,86259
1489,5673
1489,19067
1489,30599
1489,32893
1489,78375
1489,77953
1489,19505
1490,63355
1490,22704
1490,20872
1490,39611
1490,83107
1490,56649
1490,52164
1491,32974
1491,75201
1492,54573
1492,68059
1492,86758
1492,36648
1492,45410
1493,35842
1493,7343
1494,71836
1494,55178
1494,44527
1495,6702
1495,60666
1495,20189
1495,65832
1495,48467
1496,89018
1496,21320
1497,52254
1497,15067
1498,18041
1498,23795
1498,90939
1498,3418
1498,55997
1498,20512
1498,16434
1498,43381
1498,47881
1499,80476
1499,91888
1499,1427
1499,6232
1499,23888
1499,38425
1499,78534
1499,119
1499,83979
1500,68490
1500,65833
1500,51861
1501,38822
1501,42526
1501,31869
1501,53552
1501,21833
1502,6298
1502,74155
1502,22105
1502,48441
1502,85569
1502,8965
1503,26599
1503,19091
1503,92573
1503,77675
1504,69775
1504,20814
1504,19807
1504,50576
1504,50395
1505,72654
1505,67027
1505,36257
1505,70365
1505,62085
1505,12343
1505,70743
1505,72841
1506,39386
1506,99494
1506,10703
1506,10050
1506,77272
1506,20046
1507,16913
1507,1572
1507,20712
1507,1260
1507,85112
1507,66023
1507,74545
1507,25083
1507,16855
1508,88214
1508,53359
1508,67546
1508,39915
1508,24522
1508,66453
1508,29451
1508,81657
1509,61996
1509,62109
1510,79087
1510,28790
1510,66094
1510,40285
1510,54442
1510,76687
1511,87661
1511,23083
1511,78732
1511,130
1511,43729
1511,36468
1512,23020
1512,41349
1512,46511
1512,85311
1512,26440
1512,87274
1513,82623
1513,16451
1513,28939
1513,3168
1513,91161
1513,61080
1514,58022
1514,33318
1514,93313
1514,3399
1515,13128
1515,45048
1515,52681
1515,30954
1515,24886
1515,68713
1515,86326
1516,73155
1516,3738
1516,15318
1516,13828
1516,80873
1516,59710
1516,92295
1517,54381
1517,30251
1517,43445
1517,49344
1517,10128
1518,88478
1518,96760
1518,4130
1518,78415
1518,69272
1518,71164
1518,14133
1518,25536
1518,91322
1519,21540
1520,83360
1520,17394
1521,37206
1521,55968
1521,79370
1521,36991
1521,50661
1521,9810
1521,33888
1521,88774
1522,41681
1522,35648
1522,24004
1523,22313
1523,34810
1523,78213
1523,21713
1524,36042
1524,18983
1525,97836
1525,32504
1526,73687
1526,99705
1526,64249
1526,28241
1527,10298
1527,48767
1527,74425
1528,2097
1528,75666
1528,62078
1528,96031
1528,91609
1528,86140
1528,60338
1528,6574
1528,84683
1529,30199
1529,24650
1529,35559
1530,83746
1530,15332
1530,47978
1530,55100
1530,9024
1530,11989
1530,8967
1530,14641
1531,4308
1531,61511
1531,67958
1531,4374
1531,88916
1531,78810
1531,69065
1531,74078
1531,55444
1532,28646
1532,32014
1532,22852
1532,17997
1532,22666
1532,78854
1533,9634
1534,9487
1534,52052
1534,21093
1534,32661
1534,47741
1534,87078
1534,38859
1535,12897
1535,46487
1535,64325
1535,58831
1535,45034
1536,46552
1536,49833
1536,74441
1536,90918
1536,3598
1536,82941
1536,32266
1536,36754
1537,32874
1537,52509
1537,44629
1538,10117
1538,96396
1538,62778
1538,26807
1538,42860
1539,96407
1539,80893
1540,69983
1540,76648
1541,34668
1541,12671
1541,59462
1541,13968
1542,8538
1542,3818
1542,20762
1542,81121
1542,7751
1542,37210
1542,18404
1543,97129
1543,62640
1543,73659
1543,22754
1543,19271
1543,1700
1544,2396
1544,2348
1544,46346
1544,60414
1544,93041
1545,78699
1545,97000
1545,95173
1546,85417
1546,24045
1547,29860
1548,72054
1548,87263
1548,6051
1548,33844
1548,84216
1549,3461
1549,12862
1549,89266
1549,33600
1549,69363
1549,76255
1549,5743
1550,14222
1550,46404
1550,61948
1550,84529
1550,48544
1550,63876
1550,51066
1550,63596
1551,39796
1551,39278
1551,97499
1551,7701
1551,39728
1551,52311
1551,57873
1551,46411
1552,97285
1552,82729
1552,24780
1552,68282
1552,71997
1552,77223
1553,49149
1553,13859
1553,30282
1553,60071
1553,80203
1553,67327
1553,37688
1553,60690
1554,95387
1554,90757
1555,7044
1555,34672
1555,28029
1556,46510
1556,25206
1556,2654
1556,9301
1556,23818
1557,84852
1557,52039
1558,57979
1558,31713
1558,31470
1558,34849
1558,55397
1558,7550
1558,91388
1559,94128
1559,16996
1559,83735
1559,95578
1559,33643
1559,22592
1559,25017
1560,78143
1560,55671
1560,34605
1560,51386
1560,23537
1560,43744
1560,64032
1560,58064
1560,50098
1561,45466
1561,85444
1561,31737
1561,97368
1561,35185
1561,84539
1561,53620
1562,82808
1562,75593
1562,98498
1562,59852
1562,21711
1562,27563
1563,58287
1563,61336
1564,90799
1564,61799
1564,36383
1564,71309
1564,67427
1565,88234
1565,79446
1565,89620
1565,8692
1565,35095
1565,95893
1566,83901
1566,47641
1566,17942
1566,4119
1566,90159
1566,16097
1566,78568
1566,43119
1567,2388
1567,40678
1567,8315
1567,31219
1567,41335
1567,14826
1567,27131
1567,29158
1568,40288
1568,5586
1568,20670
1568,75368
1568,85357
1568,51183
1568,34397
1568,55351
1569,24112
1569,83015
1570,65593
1570,33973
1570,89246
1570,3508
1570,41250
1570,61299
1570,67703
1570,24855
1571,7594
1572,22679
1572,35148
1572,58081
1572,49889
1572,30863
1572,90459
1572,27514
1573,40385
1573,99411
1573,41462
1573,30869
1573,29968
1573,65818
1573,20953
1574,45315
1575,77065
1575,87409
1575,17845
1575,1290
1575,60213
1576,4693
1576,14245
1576,44164
1576,3999
1577,62483
1577,57226
1577,70015
1577,40940
1577,18979
1577,7441
1577,88416
1577,37721
1578,55523
1578,20292
1578,74239
1579,2894
1579,12129
1579,55867
1579,42711
1579,3490
1579,85677
1579,67688
1580,24294
1580,14037
1580,79069
1580,78583
1580,51084
1580,62764
1580,36081
1580,44212
1581,76218
1581,69340
1582,90148
1582,95637
1582,64746
1582,50237
1582,4080
1582,63436
1583,90066
1583,64550
1583,25449
1583,58049
1583,24766
1584,84841
1584,10389
1584,98462
1584,84208
1584,75713
1584,27745
1584,69880
1585,75299
1586,42292
1587,77061
1588,36010
1588,51154
1588,97717
1589,40637
1589,56197
1589,33000
1589,53910
1589,93107
1589,43816
1589,63571
1589,13602
1589,82352
1590,23776
1590,49397
1590,42793
1590,68388
1591,19383
1591,19494
1591,32450
1591,14597
1591,9521
1592,74185
1592,72136
1592,99643
1592,968
1593,75573
1593,66172
1593,89201
1593,19028
1593,94680
1593,42277
1593,3196
1593,61453
1594,25976
1594,24409
1594,71138
1594,78011
1594,38969
1595,78809
1596,94970
1596,71778
1596,49756
1596,78044
1596,49185
1596,83385
1596,21044
1596,6524
1596,71246
1597,80477
1598,84409
1598,340
1598,92854
1598,31419
1598,57901
1599,22618
1600,71183
1600,1175
1600,86519
1600,97963
1600,55726
1600,87430
1600,70567
1601,53411
1601,90573
1601,93705
1601,16610
1601,57258
1601,93640
1601,4738
1601,67190
1601,78466
1602,29513
1602,45443
1602,94515
1602,18171
1602,93060
1602,77611
1602,95878
1602,43216
1602,42125
1603,10887
1603,43014
1603,62358
1603,8828
1603,72273
1603,7726
1603,47865
1603,65370
1604,22135
1604,8217
1604,78002
1604,90884
1604,52038
1604,59093
1605,17675
1605,12628
1605,301
1605,64875
1605,54361
1606,5696
1606,19851
1606,43028
1606,37683
1606,54556
1606,72740
1606,75389
1606,44631
1607,91504
1607,56286
1607,52955
1607,91732
1607,15873
1608,61167
1608,70503
1608,46432
1608,72858
1608,49347
1608,92690
1609,54852
1609,22443
1609,80791
1609,96521
1609,65786
1609,6670
1609,99372
1610,15861
1610,56159
1610,6919
1610,6553
1610,76536
1610,57477
1610,71340
1610,72427
1611,12535
1611,90182
1611,39500
1611,40111
1611,35924
1611,72163
1611,50126
1611,14467
1611,83553
1612,33405
1612,37552
1612,53103
1612,99472
1612,5815
1612,90456
1613,16653
1613,56952
1614,32041
1615,87514
1615,44868
1615,69249
1615,86101
1615,44059
1615,22725
1615,60530
1616,47838
1617,92687
1617,71317
1617,47709
1617,60364
1617,75895
1617,9147
1617,10270
1618,27023
1618,9886
1618,10503
1618,36754
1619,80507
1619,89955
1619,74332
1619,18012
1619,91090
1619,38791
1620,13446
1620,52799
1620,73489
1620,89994
1620,86697
1620,32382
1620,81126
1620,27196
1621,45342
1621,49171
1621,26034
1621,75768
1621,43146
1621,71421
1622,96597
1622,6016
1622,86618
1622,99940
1622,38621
1622,37622
1622,26478
1623,74926
1623,14726
1624,44309
1624,62551
1624,89855
1624,34686
1625,70763
1626,95292
1626,51313
1626,53989
1626,15409
1627,91897
1627,42543
1627,53082
1627,40989
1627,65716
1627,36926
1627,86370
1628,77458
1628,96870
1628,38717
1628,65802
1628,19861
1628,54162
1628,39486
1628,32176
1628,552
1629,39070
1629,60407
1629,71168
1629,20038
1629,46508
1630,28633
1631,28876
1631,20940
1631,27191
1631,8568
1631,71759
1631,6860
1632,75845
1632,88008
1632,4661
1632,67952
1632,75029
1632,60600
1633,76518
1633,79792
1633,7681
1634,36891
1634,916
1634,68260
1635,3015
1635,49557
1636,76709
1636,79266
1636,5751
1637,71497
1637,88190
1637,2638
1637,26798
1637,13134
1637,19835
1637,1830
1637,19903
1637,43563
1638,29578
1638,59954
1639,83325
1639,70965
1639,13061
1640,70542
1640,80236
1640,71530
1640,46090
1640,58380
1641,14678
1641,72217
1641,33246
1642,10009
1642,25060
1642,35297
1642,16218
1642,81775
1642,31711
1643,26654
1643,93553
1644,89972
1644,51064
1644,43072
1644,19567
1645,48408
1646,92024
1646,14154
1647,9322
1647,52547
1647,97275
1647,51095
1647,90942
1647,97514
1647,46876
1647,96997
1648,63275
1648,81437
1649,26583
1650,91217
1650,25658
1650,90556
1650,29440
1651,84161
1651,84791
1651,38392
1651,29211
1651,57677
1652,19531
1652,93590
1652,99510
1652,27983
1652,68047
1653,81780
1653,31504
1653,94312
1653,49763
1653,95132
1654,94657
1654,95381
1654,80283
1655,79443
1655,77208
1655,67804
1655,64691
1655,10546
1655,8073
1655,55504
1656,58913
1656,30065
1656,43759
1656,30096
1656,1907
1656,46300
1656,87242
1656,82093
1656,15439
1657,61593
1657,57118
1657,38237
1657,66503
1657,88495
1658,27956
1658,18799
1658,81183
1658,19550
1658,63155
1659,91591
1659,36788
1659,38584
1659,19659
1659,97147
1659,2045
1659,49238
1660,80134
1660,95273
1660,69100
1660,84848
1661,86685
1661,24880
1662,13250
1662,64687
1662,48061
1662,50893
1662,66604
1662,70612
1662,72651
1662,91796
1663,9117
1663,85108
1663,74753
1663,58416
1663,17002
1663,65812
1663,54880
1664,6422
1664,58351
1664,13498
1664,36037
1664,11620
1665,73196
1665,14297
1665,79140
1666,19484
1667,20921
1667,52776
1667,83396
1667,73405
1667,17281
1667,94030
1667,67104
1667,60604
1668,46757
1669,37279
1669,17301
1669,2632
1669,87582
1669,37881
1669,67476
1670,8204
1670,85451
1670,71350
1670,70104
1670,69438
1670,12647
1670,18003
1670,15546
1671,10795
1671,7373
1671,49192
1671,55907
1671,39746
1671,23208
1671,11853
1671,9598
1671,42196
1672,13156
1672,75817
1672,27729
1672,38690
1672,52316
1672,32188
1672,53454
1672,38900
1672,7200
1673,29599
1673,40687
1673,59339
1673,73656
1673,45532
1674,66676
1675,18754
1675,26830
1675,77805
1675,97429
1676,23700
1676,69974
1676,85694
1676,42280
1676,68113
1676,90320
1677,64208
1677,81147
1677,86529
1677,2953
1677,32736
1677,949
1678,59416
1678,18919
1678,15494
1679,2717
1679,62832
1679,509
1679,66882
1679,53319
1679,75007
1679,30709
1679,19895
1679,56650
1680,36020
1680,15879
1680,47249
1680,90027
1680,1636
1681,19479
1681,94994
1681,33379
1682,96734
1682,69040
1682,88069
1682,81258
1682,47071
1683,85332
1683,15699
1683,52061
1684,88996
1684,12441
1684,1747
1684,10362
1684,23134
1684,11241
1685,55200
1685,51462
1686,44565
1686,43837
1686,60410
1686,52836
1687,12587
1687,13000
1687,55695
1688,21779
1688,84434
1688,26538
1688,34958
1689,21078
1689,2841
1689,80670
1689,39644
1689,61585
1689,5461
1690,64829
1691,47134
1691,3006
1691,52576
1691,48076
1691,58802
1691,3390
1692,66653
1692,74043
1692,70923
1692,62304
1692,10900
1692,48078
1692,25826
1692,21351
1693,13014
1693,97621
1693,35169
1693,1935
1693,73841
1693,44268
1693,36798
1693,31902
1693,95583
1694,72893
1694,82912
1694,23273
1694,8399
1694,49620
1694,92646
1694,39002
1694,41042
1695,26123
1695,40238
1695,95028
1695,58021
1695,39695
1695,30922
1695,95674
1695,25429
1695,14842
1696,6546
1696,56634
1696,20090
1696,99531
1696,31293
1696,60567
1696,57703
1696,47066
1696,15109
1697,29311
1697,71249
1697,62706
1697,15207
1697,8703
1697,93906
1697,49698
1698,63625
1698,84626
1698,54825
1698,33890
1698,95248
1698,3400
1698,22431
1698,99482
1699,6951
1699,43304
1700,57611
1700,39779
1700,65919
1700,1048
1700,14646
1700,32303
1700,54663
1700,81549
1701,58081
1701,84830
1701,8164
1701,95120
1701,84794
1701,94422
1702,82768
1703,78274
1703,31985
1703,65747
1703,45461
1703,69546
1704,90912
1704,87362
1704,52189
1704,3172
1704,43427
1704,62833
1704,8695
1704,30445
1705,35238
1705,41279
1705,5351
1705,93051
1705,15159
1705,31886
1706,42217
1706,77955
1706,14624
1706,12938
1707,19831
1707,54376
1707,6491
1707,87632
1707,17160
1708,86636
1708,99606
1708,74313
1708,2956
1708,69581
1708,27425
1708,95986
1708,4409
1708,49788
1709,143
1709,90644
1709,64774
1709,83224
1709,11778
1709,19047
1710,30392
1710,30152
1710,63290
1710,48106
1710,48343
1710,39697
1710,5225
1710,47625
1710,95069
1711,66271
1711,16728
1711,38696
1711,42470
1711,811
1711,54260
1711,34891
1712,97122
1713,10140
1713,86621
1713,79
1713,59789
1713,72545
1713,70857
1713,65397
1714,42414
1714,99532
1714,35145
1715,30392
1715,38214
1715,69891
1715,83280
1715,25793
1715,3658
1715,30988
1715,77860
1716,46736
1716,44565
1716,14907
1717,15568
1717,94228
1718,3218
1718,51344
1718,57671
1718,19367
1718,67244
1718,58300
1719,34128
1719,377
1719,59842
1719,623
1720,30409
1720,15318
1720,11002
1720,46264
1721,13346
1721,91972
1722,82369
1722,94199
1722,61430
1722,19342
1722,87552
1722,2566
1722,37071
1722,67610
1723,99223
1723,8001
1723,84497
1723,86171
1723,11169
1724,37495
1725,87951
1725,38339
1725,19375
1725,15768
1725,10747
1726,10706
1726,48051
1726,93404
1726,43066
1726,81331
1727,95606
1727,27993
1727,10009
1727,50403
1728,95567
1728,34592
1728,51567
1728,43292
1728,63077
1728,80020
1728,28411
1728,47771
1729,14006
1729,10413
1729,16835
1729,89278
1729,15619
1729,36449
1730,66823
1730,31390
1730,39745
1730,90560
1730,38513
1731,25390
1731,59508
1732,92787
1732,93737
1732,53132
1732,66090
1732,55644
1733,98791
1733,45916
1733,82484
1733,61301
1734,4145
1734,65612
1734,12328
1734,70147
1734,33921
1734,56290
1734,77519
1734,77921
1734,1830
1735,25620
1735,72345
1736,31779
1736,73326
1736,59423
1736,11072
1736,1835
1736,86017
1736,44019
1736,76690
1737,41741
1737,61866
1737,9029
1737,77741
1737,98628
1737,39142
1737,55726
1737,44544
1737,16397
1738,83600
1738,17891
1738,96657
1739,92380
1739,50699
1739,38851
1739,65175
1739,2259
1739,10767
1739,4476
1740,64315
1740,80175
1740,57695
1740,12823
1740,65810
1740,9620
1740,9435
1740,59665
1740,9359
1741,39592
1742,75060
1742,75346
1742,33126
1742,71541
1743,52661
1743,5808
1743,79820
1743,71584
1743,38689
1743,91203
1744,14732
1744,65080
1744,46696
1744,3895
1744,97597
1745,70543
1745,80340
1745,35230
1745,83655
1745,9136
1745,63688
1745,85693
1746,69588
1746,20175
1746,2826
1746,23987
1746,5541
1746,19451
1746,2718
1747,5447
1747,34760
1747,79254
1747,20039
1747,8974
1748,71813
1748,63037
1748,87223
1749,21920
1749,7585
1749,39173
1749,35953
1749,84618
1749,23131
1749,20344
1749,43435
1750,33037
1750,17763
1750,11608
1750,3658
1750,87988
1750,27348
1750,5425
1751,18196
1751,54693
1751,71432
1751,54036
1752,75525
1752,47120
1752,91442
1752,71887
1753,14848
1753,87803
1753,23406
1754,16429
1754,37503
1754,17931
1755,16417
1755,58781
1755,9146
1755,71720
1755,20244
1755,51031
1755,68573
1755,68972
1756,91806
1756,39994
1756,71665
1756,41659
1756,58533
1756,11487
1756,97839
1757,31712
1757,48065
1757,62419
1757,83484
1757,52864
1757,59377
1758,18875
1758,85979
1758,92182
1759,56116
1759,8349
1759,91298
1759,17098
1759,78074
1759,38738
1760,97516
1760,25959
1760,44530
1760,54307
1760,48417
1761,84524
1761,59066
1761,52080
1761,44449
1761,90462
1761,35041
1761,64758
1762,75770
1762,78027
1762,85215
1763,47293
1763,19771
1763,23404
1764,84129
1764,47116
1765,22533
1765,87592
1766,20786
1766,90694
1766,66215
1766,59429
1766,37324
1766,70416
1766,78890
1766,38437
1766,85148
1767,75819
1767,70079
1767,33943
1768,35411
1769,55228
1769,92275
1770,63559
1770,31934
1770,60138
1770,94711
1770,35793
1770,76130
1770,3844
1771,1764
1771,85144
1771,18169
1771,53678
1771,2226
1771,7449
1771,17864
1772,87990
1772,2754
1772,11128
1772,3296
1772,42016
1772,24699
1772,83603
1772,29784
1772,20593
1773,996
1773,14148
1773,6266
1773,94690
1773,62866
1773,69997
1773,988
1773,35026
1773,75266
1774,1090
1774,37077
1774,1654
1774,89906
1774,2984
1774,80535
1775,93101
1775,87839
1775,3859
1775,18580
1775,40179
1775,15904
1775,87675
1775,56470
1776,31419
1776,21475
1776,59832
1776,16600
1776,57463
1776,93481
1777,41867
1777,60895
1777,40879
1777,77442
1777,60717
1777,89890
1777,44393
1777,35401
1778,7636
1778,53383
1778,31256
1778,77057
1778,20714
1779,62064
1779,35342
1779,77541
1779,72750
1779,95387
1779,67725
1780,19962
1780,15825
1780,22535
1780,90006
1781,40721
1781,23578
1781,74918
1781,11535
1782,17158
1782,22310
1782,13873
1782,63033
1783,74246
1783,12689
1783,49113
1783,67078
1784,54075
1784,42428
1784,37003
1784,15456
1784,51655
1784,51024
1784,82380
1784,94892
1785,77885
1785,38850
1785,48735
1785,34215
1785,22764
1785,29020
1785,43882
1785,8768
1786,75503
1786,42231
1786,23447
1786,37457
1786,54914
1786,41374
1787,6283
1787,56008
1787,66907
1788,3944
1788,90140
1789,38063
1789,80199
1789,70605
1789,97867
1789,13212
1789,5357
1789,48737
1789,1069
1789,39328
1790,74284
1790,10742
1790,40713
1790,92867
1790,3658
1790,50106
1790,58544
1790,13825
1790,52484
1791,99747
1791,60394
1791,90750
1792,93243
1792,48383
1792,48118
1792,49194
1792,4549
1792,98158
1792,78880
1792,36206
1792,4225
1793,86764
1793,22064
1794,1561
1794,70682
1794,43898
1794,39396
1794,68150
1794,86689
1794,20182
1794,28884
1795,62099
1796,22008
1797,68369
1797,38648
1797,27531
1797,78318
1797,46203
1798,89748
1798,44485
1798,49649
1798,22769
1799,20858
1799,24957
1799,27480
1799,57072
1799,37539
1799,31824
1799,6540
1799,31975
1799,88363
1800,82206
1800,71282
1800,69386
1800,84369
1801,42815
1802,42978
1802,55689
1802,1686
1802,40535
1802,64806
1802,25716
1802,98412
1803,48317
1803,18735
1803,51569
1803,62663
1804,97757
1804,40080
1804,11313
1805,35943
1805,73690
1805,37906
1805,95179
1805,65937
1805,72721
1805,57183
1805,35448
1806,73026
1806,88004
1806,16276
1806,89663
1806,87582
1806,61980
1806,40276
1806,71149
1806,46313
1807,30312
1807,94118
1808,62150
1808,97658
1808,22436
1809,92054
1809,94964
1809,21838
1809,71646
1809,22995
1810,97250
1810,1289
1810,25964
1810,44358
1810,22529
1810,78991
1810,45444
1810,94193
1810,5182
1811,7797
1811,92208
1811,15237
1811,91691
1811,97545
1811,21944
1811,75742
1811,99772
1811,74195
1812,89540
1812,26493
1812,27043
1812,85307
1812,92051
1812,26298
1812,8573
1812,15872
